price,,,,,,,,,,,,,,,,,,,,,,,,zips_by_price
160000,,,,,,,,,,,,,,,,,,,,,,,,16
195000,,,,,,,,,,,,,,,,,,,,,,,,46
529000,,,,,,,,,,,,,,,,,,,,,,,,67
270000,,,,,,,,,,,,,,,,,,,,,,,,14
465000,,,,,,,,,,,,,,,,,,,,,,,,51
3300000,,,,,,,,,,,,,,,,,,,,,,,,62
236000,,,,,,,,,,,,,,,,,,,,,,,,1
193000,,,,,,,,,,,,,,,,,,,,,,,,7
375000,,,,,,,,,,,,,,,,,,,,,,,,46
665000,,,,,,,,,,,,,,,,,,,,,,,,47
243000,,,,,,,,,,,,,,,,,,,,,,,,2
586000,,,,,,,,,,,,,,,,,,,,,,,,32
526500,,,,,,,,,,,,,,,,,,,,,,,,40
712000,,,,,,,,,,,,,,,,,,,,,,,,26
540000,,,,,,,,,,,,,,,,,,,,,,,,40
550000,,,,,,,,,,,,,,,,,,,,,,,,40
439950,,,,,,,,,,,,,,,,,,,,,,,,14
226750,,,,,,,,,,,,,,,,,,,,,,,,7
560000,,,,,,,,,,,,,,,,,,,,,,,,35
399950,,,,,,,,,,,,,,,,,,,,,,,,32
700000,,,,,,,,,,,,,,,,,,,,,,,,56
595000,,,,,,,,,,,,,,,,,,,,,,,,40
699000,,,,,,,,,,,,,,,,,,,,,,,,52
288000,,,,,,,,,,,,,,,,,,,,,,,,1
363990,,,,,,,,,,,,,,,,,,,,,,,,21
332000,,,,,,,,,,,,,,,,,,,,,,,,29
295500,,,,,,,,,,,,,,,,,,,,,,,,12
269000,,,,,,,,,,,,,,,,,,,,,,,,22
550000,,,,,,,,,,,,,,,,,,,,,,,,36
368250,,,,,,,,,,,,,,,,,,,,,,,,57
183000,,,,,,,,,,,,,,,,,,,,,,,,1
490000,,,,,,,,,,,,,,,,,,,,,,,,60
325000,,,,,,,,,,,,,,,,,,,,,,,,37
318000,,,,,,,,,,,,,,,,,,,,,,,,15
440000,,,,,,,,,,,,,,,,,,,,,,,,24
333000,,,,,,,,,,,,,,,,,,,,,,,,14
287000,,,,,,,,,,,,,,,,,,,,,,,,7
645000,,,,,,,,,,,,,,,,,,,,,,,,54
380000,,,,,,,,,,,,,,,,,,,,,,,,27
244000,,,,,,,,,,,,,,,,,,,,,,,,15
440000,,,,,,,,,,,,,,,,,,,,,,,,23
627250,,,,,,,,,,,,,,,,,,,,,,,,34
315000,,,,,,,,,,,,,,,,,,,,,,,,14
357000,,,,,,,,,,,,,,,,,,,,,,,,24
427500,,,,,,,,,,,,,,,,,,,,,,,,65
607000,,,,,,,,,,,,,,,,,,,,,,,,53
850000,,,,,,,,,,,,,,,,,,,,,,,,56
225000,,,,,,,,,,,,,,,,,,,,,,,,4
641200,,,,,,,,,,,,,,,,,,,,,,,,69
515000,,,,,,,,,,,,,,,,,,,,,,,,39
397000,,,,,,,,,,,,,,,,,,,,,,,,23
700000,,,,,,,,,,,,,,,,,,,,,,,,51
518000,,,,,,,,,,,,,,,,,,,,,,,,53
550000,,,,,,,,,,,,,,,,,,,,,,,,23
385000,,,,,,,,,,,,,,,,,,,,,,,,50
765000,,,,,,,,,,,,,,,,,,,,,,,,53
895000,,,,,,,,,,,,,,,,,,,,,,,,67
385000,,,,,,,,,,,,,,,,,,,,,,,,19
1945000,,,,,,,,,,,,,,,,,,,,,,,,69
465000,,,,,,,,,,,,,,,,,,,,,,,,22
607000,,,,,,,,,,,,,,,,,,,,,,,,69
905000,,,,,,,,,,,,,,,,,,,,,,,,17
390000,,,,,,,,,,,,,,,,,,,,,,,,18
802000,,,,,,,,,,,,,,,,,,,,,,,,53
300000,,,,,,,,,,,,,,,,,,,,,,,,18
219900,,,,,,,,,,,,,,,,,,,,,,,,20
1260000,,,,,,,,,,,,,,,,,,,,,,,,70
622000,,,,,,,,,,,,,,,,,,,,,,,,46
675000,,,,,,,,,,,,,,,,,,,,,,,,53
443000,,,,,,,,,,,,,,,,,,,,,,,,16
880000,,,,,,,,,,,,,,,,,,,,,,,,58
779950,,,,,,,,,,,,,,,,,,,,,,,,53
283000,,,,,,,,,,,,,,,,,,,,,,,,16
938000,,,,,,,,,,,,,,,,,,,,,,,,62
461000,,,,,,,,,,,,,,,,,,,,,,,,46
459000,,,,,,,,,,,,,,,,,,,,,,,,38
225000,,,,,,,,,,,,,,,,,,,,,,,,23
395825,,,,,,,,,,,,,,,,,,,,,,,,49
225000,,,,,,,,,,,,,,,,,,,,,,,,25
1150000,,,,,,,,,,,,,,,,,,,,,,,,57
488000,,,,,,,,,,,,,,,,,,,,,,,,47
255000,,,,,,,,,,,,,,,,,,,,,,,,31
466750,,,,,,,,,,,,,,,,,,,,,,,,32
249000,,,,,,,,,,,,,,,,,,,,,,,,14
805000,,,,,,,,,,,,,,,,,,,,,,,,43
276000,,,,,,,,,,,,,,,,,,,,,,,,41
268500,,,,,,,,,,,,,,,,,,,,,,,,22
1300000,,,,,,,,,,,,,,,,,,,,,,,,54
490000,,,,,,,,,,,,,,,,,,,,,,,,32
366000,,,,,,,,,,,,,,,,,,,,,,,,57
403000,,,,,,,,,,,,,,,,,,,,,,,,60
349000,,,,,,,,,,,,,,,,,,,,,,,,43
389000,,,,,,,,,,,,,,,,,,,,,,,,47
1240000,,,,,,,,,,,,,,,,,,,,,,,,62
245000,,,,,,,,,,,,,,,,,,,,,,,,22
265000,,,,,,,,,,,,,,,,,,,,,,,,17
765000,,,,,,,,,,,,,,,,,,,,,,,,50
500000,,,,,,,,,,,,,,,,,,,,,,,,33
443500,,,,,,,,,,,,,,,,,,,,,,,,47
707000,,,,,,,,,,,,,,,,,,,,,,,,62
1150000,,,,,,,,,,,,,,,,,,,,,,,,59
565000,,,,,,,,,,,,,,,,,,,,,,,,40
1230000,,,,,,,,,,,,,,,,,,,,,,,,68
352500,,,,,,,,,,,,,,,,,,,,,,,,11
260000,,,,,,,,,,,,,,,,,,,,,,,,18
420000,,,,,,,,,,,,,,,,,,,,,,,,52
307000,,,,,,,,,,,,,,,,,,,,,,,,18
630000,,,,,,,,,,,,,,,,,,,,,,,,51
1060000,,,,,,,,,,,,,,,,,,,,,,,,49
309950,,,,,,,,,,,,,,,,,,,,,,,,11
485000,,,,,,,,,,,,,,,,,,,,,,,,18
372000,,,,,,,,,,,,,,,,,,,,,,,,29
860000,,,,,,,,,,,,,,,,,,,,,,,,69
630000,,,,,,,,,,,,,,,,,,,,,,,,50
875000,,,,,,,,,,,,,,,,,,,,,,,,62
961500,,,,,,,,,,,,,,,,,,,,,,,,52
481000,,,,,,,,,,,,,,,,,,,,,,,,62
450000,,,,,,,,,,,,,,,,,,,,,,,,29
539000,,,,,,,,,,,,,,,,,,,,,,,,57
499950,,,,,,,,,,,,,,,,,,,,,,,,35
267500,,,,,,,,,,,,,,,,,,,,,,,,6
609850,,,,,,,,,,,,,,,,,,,,,,,,64
339000,,,,,,,,,,,,,,,,,,,,,,,,11
535800,,,,,,,,,,,,,,,,,,,,,,,,49
1665000,,,,,,,,,,,,,,,,,,,,,,,,50
325000,,,,,,,,,,,,,,,,,,,,,,,,28
500000,,,,,,,,,,,,,,,,,,,,,,,,47
735000,,,,,,,,,,,,,,,,,,,,,,,,49
509950,,,,,,,,,,,,,,,,,,,,,,,,31
425000,,,,,,,,,,,,,,,,,,,,,,,,62
100000,,,,,,,,,,,,,,,,,,,,,,,,5
316000,,,,,,,,,,,,,,,,,,,,,,,,55
620000,,,,,,,,,,,,,,,,,,,,,,,,37
285000,,,,,,,,,,,,,,,,,,,,,,,,15
690500,,,,,,,,,,,,,,,,,,,,,,,,67
330000,,,,,,,,,,,,,,,,,,,,,,,,50
460000,,,,,,,,,,,,,,,,,,,,,,,,18
321000,,,,,,,,,,,,,,,,,,,,,,,,21
229500,,,,,,,,,,,,,,,,,,,,,,,,20
447000,,,,,,,,,,,,,,,,,,,,,,,,52
424900,,,,,,,,,,,,,,,,,,,,,,,,26
440000,,,,,,,,,,,,,,,,,,,,,,,,19
550000,,,,,,,,,,,,,,,,,,,,,,,,66
619000,,,,,,,,,,,,,,,,,,,,,,,,49
895000,,,,,,,,,,,,,,,,,,,,,,,,68
599500,,,,,,,,,,,,,,,,,,,,,,,,53
320000,,,,,,,,,,,,,,,,,,,,,,,,35
575000,,,,,,,,,,,,,,,,,,,,,,,,23
397950,,,,,,,,,,,,,,,,,,,,,,,,22
305000,,,,,,,,,,,,,,,,,,,,,,,,25
338000,,,,,,,,,,,,,,,,,,,,,,,,12
680000,,,,,,,,,,,,,,,,,,,,,,,,67
752500,,,,,,,,,,,,,,,,,,,,,,,,56
555000,,,,,,,,,,,,,,,,,,,,,,,,59
637000,,,,,,,,,,,,,,,,,,,,,,,,28
539950,,,,,,,,,,,,,,,,,,,,,,,,52
222000,,,,,,,,,,,,,,,,,,,,,,,,7
418395,,,,,,,,,,,,,,,,,,,,,,,,17
676500,,,,,,,,,,,,,,,,,,,,,,,,50
395000,,,,,,,,,,,,,,,,,,,,,,,,22
950000,,,,,,,,,,,,,,,,,,,,,,,,49
497000,,,,,,,,,,,,,,,,,,,,,,,,64
830000,,,,,,,,,,,,,,,,,,,,,,,,53
449500,,,,,,,,,,,,,,,,,,,,,,,,37
569888,,,,,,,,,,,,,,,,,,,,,,,,25
590000,,,,,,,,,,,,,,,,,,,,,,,,49
415000,,,,,,,,,,,,,,,,,,,,,,,,23
540000,,,,,,,,,,,,,,,,,,,,,,,,37
715000,,,,,,,,,,,,,,,,,,,,,,,,56
286000,,,,,,,,,,,,,,,,,,,,,,,,16
405000,,,,,,,,,,,,,,,,,,,,,,,,23
535000,,,,,,,,,,,,,,,,,,,,,,,,24
454800,,,,,,,,,,,,,,,,,,,,,,,,57
545000,,,,,,,,,,,,,,,,,,,,,,,,35
352750,,,,,,,,,,,,,,,,,,,,,,,,18
219950,,,,,,,,,,,,,,,,,,,,,,,,6
524000,,,,,,,,,,,,,,,,,,,,,,,,57
455000,,,,,,,,,,,,,,,,,,,,,,,,37
1049000,,,,,,,,,,,,,,,,,,,,,,,,67
315000,,,,,,,,,,,,,,,,,,,,,,,,21
313100,,,,,,,,,,,,,,,,,,,,,,,,25
810000,,,,,,,,,,,,,,,,,,,,,,,,61
378510,,,,,,,,,,,,,,,,,,,,,,,,27
749950,,,,,,,,,,,,,,,,,,,,,,,,40
561000,,,,,,,,,,,,,,,,,,,,,,,,49
604700,,,,,,,,,,,,,,,,,,,,,,,,11
320000,,,,,,,,,,,,,,,,,,,,,,,,27
278000,,,,,,,,,,,,,,,,,,,,,,,,2
465000,,,,,,,,,,,,,,,,,,,,,,,,39
615000,,,,,,,,,,,,,,,,,,,,,,,,53
846000,,,,,,,,,,,,,,,,,,,,,,,,23
424305,,,,,,,,,,,,,,,,,,,,,,,,2
515000,,,,,,,,,,,,,,,,,,,,,,,,41
696000,,,,,,,,,,,,,,,,,,,,,,,,58
1010000,,,,,,,,,,,,,,,,,,,,,,,,53
365000,,,,,,,,,,,,,,,,,,,,,,,,18
465000,,,,,,,,,,,,,,,,,,,,,,,,42
795000,,,,,,,,,,,,,,,,,,,,,,,,55
387500,,,,,,,,,,,,,,,,,,,,,,,,20
400000,,,,,,,,,,,,,,,,,,,,,,,,17
255000,,,,,,,,,,,,,,,,,,,,,,,,8
469000,,,,,,,,,,,,,,,,,,,,,,,,24
280000,,,,,,,,,,,,,,,,,,,,,,,,29
339950,,,,,,,,,,,,,,,,,,,,,,,,43
439000,,,,,,,,,,,,,,,,,,,,,,,,15
679950,,,,,,,,,,,,,,,,,,,,,,,,59
275000,,,,,,,,,,,,,,,,,,,,,,,,22
361000,,,,,,,,,,,,,,,,,,,,,,,,30
439950,,,,,,,,,,,,,,,,,,,,,,,,48
775000,,,,,,,,,,,,,,,,,,,,,,,,47
572500,,,,,,,,,,,,,,,,,,,,,,,,53
435000,,,,,,,,,,,,,,,,,,,,,,,,41
300523,,,,,,,,,,,,,,,,,,,,,,,,64
294900,,,,,,,,,,,,,,,,,,,,,,,,12
231500,,,,,,,,,,,,,,,,,,,,,,,,25
850000,,,,,,,,,,,,,,,,,,,,,,,,56
736000,,,,,,,,,,,,,,,,,,,,,,,,65
1275000,,,,,,,,,,,,,,,,,,,,,,,,7
680000,,,,,,,,,,,,,,,,,,,,,,,,22
225000,,,,,,,,,,,,,,,,,,,,,,,,12
269950,,,,,,,,,,,,,,,,,,,,,,,,14
425000,,,,,,,,,,,,,,,,,,,,,,,,51
500000,,,,,,,,,,,,,,,,,,,,,,,,59
380000,,,,,,,,,,,,,,,,,,,,,,,,41
837000,,,,,,,,,,,,,,,,,,,,,,,,53
252000,,,,,,,,,,,,,,,,,,,,,,,,7
495000,,,,,,,,,,,,,,,,,,,,,,,,22
230000,,,,,,,,,,,,,,,,,,,,,,,,16
350000,,,,,,,,,,,,,,,,,,,,,,,,18
255000,,,,,,,,,,,,,,,,,,,,,,,,14
284950,,,,,,,,,,,,,,,,,,,,,,,,11
1625000,,,,,,,,,,,,,,,,,,,,,,,,67
850000,,,,,,,,,,,,,,,,,,,,,,,,68
583000,,,,,,,,,,,,,,,,,,,,,,,,53
367000,,,,,,,,,,,,,,,,,,,,,,,,36
1313000,,,,,,,,,,,,,,,,,,,,,,,,64
650000,,,,,,,,,,,,,,,,,,,,,,,,69
914500,,,,,,,,,,,,,,,,,,,,,,,,59
359800,,,,,,,,,,,,,,,,,,,,,,,,17
260000,,,,,,,,,,,,,,,,,,,,,,,,15
691000,,,,,,,,,,,,,,,,,,,,,,,,64
550000,,,,,,,,,,,,,,,,,,,,,,,,61
195000,,,,,,,,,,,,,,,,,,,,,,,,7
190500,,,,,,,,,,,,,,,,,,,,,,,,8
240000,,,,,,,,,,,,,,,,,,,,,,,,21
290000,,,,,,,,,,,,,,,,,,,,,,,,11
377000,,,,,,,,,,,,,,,,,,,,,,,,16
400000,,,,,,,,,,,,,,,,,,,,,,,,25
325000,,,,,,,,,,,,,,,,,,,,,,,,16
1350000,,,,,,,,,,,,,,,,,,,,,,,,70
711000,,,,,,,,,,,,,,,,,,,,,,,,48
360000,,,,,,,,,,,,,,,,,,,,,,,,28
775000,,,,,,,,,,,,,,,,,,,,,,,,46
1987500,,,,,,,,,,,,,,,,,,,,,,,,69
340000,,,,,,,,,,,,,,,,,,,,,,,,57
795000,,,,,,,,,,,,,,,,,,,,,,,,56
587000,,,,,,,,,,,,,,,,,,,,,,,,38
189000,,,,,,,,,,,,,,,,,,,,,,,,14
603500,,,,,,,,,,,,,,,,,,,,,,,,41
336000,,,,,,,,,,,,,,,,,,,,,,,,3
380000,,,,,,,,,,,,,,,,,,,,,,,,18
220000,,,,,,,,,,,,,,,,,,,,,,,,24
499000,,,,,,,,,,,,,,,,,,,,,,,,41
908990,,,,,,,,,,,,,,,,,,,,,,,,59
670000,,,,,,,,,,,,,,,,,,,,,,,,25
316500,,,,,,,,,,,,,,,,,,,,,,,,10
1325000,,,,,,,,,,,,,,,,,,,,,,,,61
190000,,,,,,,,,,,,,,,,,,,,,,,,15
599950,,,,,,,,,,,,,,,,,,,,,,,,63
320000,,,,,,,,,,,,,,,,,,,,,,,,18
630000,,,,,,,,,,,,,,,,,,,,,,,,47
294350,,,,,,,,,,,,,,,,,,,,,,,,16
915000,,,,,,,,,,,,,,,,,,,,,,,,53
278000,,,,,,,,,,,,,,,,,,,,,,,,25
830000,,,,,,,,,,,,,,,,,,,,,,,,60
559500,,,,,,,,,,,,,,,,,,,,,,,,53
352950,,,,,,,,,,,,,,,,,,,,,,,,43
635000,,,,,,,,,,,,,,,,,,,,,,,,62
1525000,,,,,,,,,,,,,,,,,,,,,,,,62
601500,,,,,,,,,,,,,,,,,,,,,,,,60
993000,,,,,,,,,,,,,,,,,,,,,,,,69
240000,,,,,,,,,,,,,,,,,,,,,,,,3
487250,,,,,,,,,,,,,,,,,,,,,,,,43
255000,,,,,,,,,,,,,,,,,,,,,,,,29
963000,,,,,,,,,,,,,,,,,,,,,,,,60
447000,,,,,,,,,,,,,,,,,,,,,,,,56
577000,,,,,,,,,,,,,,,,,,,,,,,,48
1220000,,,,,,,,,,,,,,,,,,,,,,,,51
514000,,,,,,,,,,,,,,,,,,,,,,,,53
475000,,,,,,,,,,,,,,,,,,,,,,,,18
550000,,,,,,,,,,,,,,,,,,,,,,,,56
599000,,,,,,,,,,,,,,,,,,,,,,,,53
270000,,,,,,,,,,,,,,,,,,,,,,,,12
998000,,,,,,,,,,,,,,,,,,,,,,,,63
704000,,,,,,,,,,,,,,,,,,,,,,,,53
775000,,,,,,,,,,,,,,,,,,,,,,,,54
375000,,,,,,,,,,,,,,,,,,,,,,,,21
380000,,,,,,,,,,,,,,,,,,,,,,,,12
542500,,,,,,,,,,,,,,,,,,,,,,,,45
725000,,,,,,,,,,,,,,,,,,,,,,,,55
575000,,,,,,,,,,,,,,,,,,,,,,,,14
652500,,,,,,,,,,,,,,,,,,,,,,,,46
608000,,,,,,,,,,,,,,,,,,,,,,,,64
999950,,,,,,,,,,,,,,,,,,,,,,,,69
415000,,,,,,,,,,,,,,,,,,,,,,,,41
650000,,,,,,,,,,,,,,,,,,,,,,,,69
478000,,,,,,,,,,,,,,,,,,,,,,,,37
450000,,,,,,,,,,,,,,,,,,,,,,,,43
365000,,,,,,,,,,,,,,,,,,,,,,,,31
745000,,,,,,,,,,,,,,,,,,,,,,,,59
443000,,,,,,,,,,,,,,,,,,,,,,,,47
605500,,,,,,,,,,,,,,,,,,,,,,,,40
489000,,,,,,,,,,,,,,,,,,,,,,,,6
340000,,,,,,,,,,,,,,,,,,,,,,,,41
150000,,,,,,,,,,,,,,,,,,,,,,,,15
425000,,,,,,,,,,,,,,,,,,,,,,,,56
1250000,,,,,,,,,,,,,,,,,,,,,,,,48
359000,,,,,,,,,,,,,,,,,,,,,,,,27
778983,,,,,,,,,,,,,,,,,,,,,,,,53
539000,,,,,,,,,,,,,,,,,,,,,,,,28
365000,,,,,,,,,,,,,,,,,,,,,,,,37
638150,,,,,,,,,,,,,,,,,,,,,,,,46
350000,,,,,,,,,,,,,,,,,,,,,,,,51
412000,,,,,,,,,,,,,,,,,,,,,,,,22
370000,,,,,,,,,,,,,,,,,,,,,,,,41
180500,,,,,,,,,,,,,,,,,,,,,,,,9
310000,,,,,,,,,,,,,,,,,,,,,,,,34
295000,,,,,,,,,,,,,,,,,,,,,,,,5
475000,,,,,,,,,,,,,,,,,,,,,,,,40
540000,,,,,,,,,,,,,,,,,,,,,,,,63
1195000,,,,,,,,,,,,,,,,,,,,,,,,62
340000,,,,,,,,,,,,,,,,,,,,,,,,13
718000,,,,,,,,,,,,,,,,,,,,,,,,62
549000,,,,,,,,,,,,,,,,,,,,,,,,43
1680000,,,,,,,,,,,,,,,,,,,,,,,,24
251000,,,,,,,,,,,,,,,,,,,,,,,,8
285000,,,,,,,,,,,,,,,,,,,,,,,,10
430000,,,,,,,,,,,,,,,,,,,,,,,,43
250000,,,,,,,,,,,,,,,,,,,,,,,,21
349900,,,,,,,,,,,,,,,,,,,,,,,,18
374150,,,,,,,,,,,,,,,,,,,,,,,,22
6885000,,,,,,,,,,,,,,,,,,,,,,,,70
780000,,,,,,,,,,,,,,,,,,,,,,,,59
513000,,,,,,,,,,,,,,,,,,,,,,,,42
650000,,,,,,,,,,,,,,,,,,,,,,,,43
858450,,,,,,,,,,,,,,,,,,,,,,,,57
318200,,,,,,,,,,,,,,,,,,,,,,,,21
767500,,,,,,,,,,,,,,,,,,,,,,,,39
483000,,,,,,,,,,,,,,,,,,,,,,,,57
750000,,,,,,,,,,,,,,,,,,,,,,,,25
500000,,,,,,,,,,,,,,,,,,,,,,,,67
407500,,,,,,,,,,,,,,,,,,,,,,,,66
295000,,,,,,,,,,,,,,,,,,,,,,,,9
425000,,,,,,,,,,,,,,,,,,,,,,,,30
324000,,,,,,,,,,,,,,,,,,,,,,,,12
550000,,,,,,,,,,,,,,,,,,,,,,,,49
530000,,,,,,,,,,,,,,,,,,,,,,,,43
373000,,,,,,,,,,,,,,,,,,,,,,,,22
396000,,,,,,,,,,,,,,,,,,,,,,,,28
270000,,,,,,,,,,,,,,,,,,,,,,,,14
1360000,,,,,,,,,,,,,,,,,,,,,,,,37
275000,,,,,,,,,,,,,,,,,,,,,,,,21
299800,,,,,,,,,,,,,,,,,,,,,,,,23
412133,,,,,,,,,,,,,,,,,,,,,,,,43
378000,,,,,,,,,,,,,,,,,,,,,,,,21
631500,,,,,,,,,,,,,,,,,,,,,,,,65
225000,,,,,,,,,,,,,,,,,,,,,,,,14
535000,,,,,,,,,,,,,,,,,,,,,,,,58
539000,,,,,,,,,,,,,,,,,,,,,,,,23
233000,,,,,,,,,,,,,,,,,,,,,,,,22
190000,,,,,,,,,,,,,,,,,,,,,,,,25
327500,,,,,,,,,,,,,,,,,,,,,,,,33
392500,,,,,,,,,,,,,,,,,,,,,,,,22
495000,,,,,,,,,,,,,,,,,,,,,,,,24
842000,,,,,,,,,,,,,,,,,,,,,,,,68
599990,,,,,,,,,,,,,,,,,,,,,,,,46
350000,,,,,,,,,,,,,,,,,,,,,,,,54
340000,,,,,,,,,,,,,,,,,,,,,,,,14
314000,,,,,,,,,,,,,,,,,,,,,,,,21
550000,,,,,,,,,,,,,,,,,,,,,,,,53
269000,,,,,,,,,,,,,,,,,,,,,,,,21
396000,,,,,,,,,,,,,,,,,,,,,,,,31
268000,,,,,,,,,,,,,,,,,,,,,,,,2
350000,,,,,,,,,,,,,,,,,,,,,,,,27
235000,,,,,,,,,,,,,,,,,,,,,,,,13
2890000,,,,,,,,,,,,,,,,,,,,,,,,67
275000,,,,,,,,,,,,,,,,,,,,,,,,25
737500,,,,,,,,,,,,,,,,,,,,,,,,56
674000,,,,,,,,,,,,,,,,,,,,,,,,52
650000,,,,,,,,,,,,,,,,,,,,,,,,46
191000,,,,,,,,,,,,,,,,,,,,,,,,7
900000,,,,,,,,,,,,,,,,,,,,,,,,46
335000,,,,,,,,,,,,,,,,,,,,,,,,23
290300,,,,,,,,,,,,,,,,,,,,,,,,12
1031000,,,,,,,,,,,,,,,,,,,,,,,,60
580000,,,,,,,,,,,,,,,,,,,,,,,,31
451555,,,,,,,,,,,,,,,,,,,,,,,,48
235000,,,,,,,,,,,,,,,,,,,,,,,,23
685000,,,,,,,,,,,,,,,,,,,,,,,,57
1650000,,,,,,,,,,,,,,,,,,,,,,,,68
535000,,,,,,,,,,,,,,,,,,,,,,,,53
975000,,,,,,,,,,,,,,,,,,,,,,,,49
480000,,,,,,,,,,,,,,,,,,,,,,,,28
190000,,,,,,,,,,,,,,,,,,,,,,,,20
293000,,,,,,,,,,,,,,,,,,,,,,,,25
315000,,,,,,,,,,,,,,,,,,,,,,,,32
261500,,,,,,,,,,,,,,,,,,,,,,,,14
470000,,,,,,,,,,,,,,,,,,,,,,,,34
300000,,,,,,,,,,,,,,,,,,,,,,,,1
411000,,,,,,,,,,,,,,,,,,,,,,,,60
715000,,,,,,,,,,,,,,,,,,,,,,,,57
330000,,,,,,,,,,,,,,,,,,,,,,,,40
407193,,,,,,,,,,,,,,,,,,,,,,,,30
247500,,,,,,,,,,,,,,,,,,,,,,,,7
405000,,,,,,,,,,,,,,,,,,,,,,,,35
740000,,,,,,,,,,,,,,,,,,,,,,,,64
565000,,,,,,,,,,,,,,,,,,,,,,,,52
989900,,,,,,,,,,,,,,,,,,,,,,,,68
450000,,,,,,,,,,,,,,,,,,,,,,,,8
160000,,,,,,,,,,,,,,,,,,,,,,,,9
425000,,,,,,,,,,,,,,,,,,,,,,,,41
259950,,,,,,,,,,,,,,,,,,,,,,,,9
633000,,,,,,,,,,,,,,,,,,,,,,,,27
1650000,,,,,,,,,,,,,,,,,,,,,,,,60
750000,,,,,,,,,,,,,,,,,,,,,,,,41
261490,,,,,,,,,,,,,,,,,,,,,,,,25
250000,,,,,,,,,,,,,,,,,,,,,,,,19
345000,,,,,,,,,,,,,,,,,,,,,,,,12
679000,,,,,,,,,,,,,,,,,,,,,,,,26
315000,,,,,,,,,,,,,,,,,,,,,,,,10
399000,,,,,,,,,,,,,,,,,,,,,,,,32
750000,,,,,,,,,,,,,,,,,,,,,,,,52
308130,,,,,,,,,,,,,,,,,,,,,,,,11
529219,,,,,,,,,,,,,,,,,,,,,,,,52
920000,,,,,,,,,,,,,,,,,,,,,,,,21
461000,,,,,,,,,,,,,,,,,,,,,,,,54
540000,,,,,,,,,,,,,,,,,,,,,,,,47
700000,,,,,,,,,,,,,,,,,,,,,,,,15
716000,,,,,,,,,,,,,,,,,,,,,,,,49
495000,,,,,,,,,,,,,,,,,,,,,,,,21
420000,,,,,,,,,,,,,,,,,,,,,,,,32
362000,,,,,,,,,,,,,,,,,,,,,,,,32
517500,,,,,,,,,,,,,,,,,,,,,,,,49
815000,,,,,,,,,,,,,,,,,,,,,,,,69
250000,,,,,,,,,,,,,,,,,,,,,,,,10
359782,,,,,,,,,,,,,,,,,,,,,,,,56
372500,,,,,,,,,,,,,,,,,,,,,,,,29
715000,,,,,,,,,,,,,,,,,,,,,,,,50
428000,,,,,,,,,,,,,,,,,,,,,,,,62
245000,,,,,,,,,,,,,,,,,,,,,,,,7
499000,,,,,,,,,,,,,,,,,,,,,,,,58
1020000,,,,,,,,,,,,,,,,,,,,,,,,63
565000,,,,,,,,,,,,,,,,,,,,,,,,41
453000,,,,,,,,,,,,,,,,,,,,,,,,58
275000,,,,,,,,,,,,,,,,,,,,,,,,35
638000,,,,,,,,,,,,,,,,,,,,,,,,42
147400,,,,,,,,,,,,,,,,,,,,,,,,20
695000,,,,,,,,,,,,,,,,,,,,,,,,57
235000,,,,,,,,,,,,,,,,,,,,,,,,15
659950,,,,,,,,,,,,,,,,,,,,,,,,35
436000,,,,,,,,,,,,,,,,,,,,,,,,24
350000,,,,,,,,,,,,,,,,,,,,,,,,47
690000,,,,,,,,,,,,,,,,,,,,,,,,49
655000,,,,,,,,,,,,,,,,,,,,,,,,37
2300000,,,,,,,,,,,,,,,,,,,,,,,,67
685000,,,,,,,,,,,,,,,,,,,,,,,,56
1240000,,,,,,,,,,,,,,,,,,,,,,,,51
358000,,,,,,,,,,,,,,,,,,,,,,,,49
280927,,,,,,,,,,,,,,,,,,,,,,,,3
189000,,,,,,,,,,,,,,,,,,,,,,,,29
1712750,,,,,,,,,,,,,,,,,,,,,,,,70
540000,,,,,,,,,,,,,,,,,,,,,,,,47
399888,,,,,,,,,,,,,,,,,,,,,,,,22
510000,,,,,,,,,,,,,,,,,,,,,,,,57
455000,,,,,,,,,,,,,,,,,,,,,,,,52
870000,,,,,,,,,,,,,,,,,,,,,,,,43
544000,,,,,,,,,,,,,,,,,,,,,,,,48
240000,,,,,,,,,,,,,,,,,,,,,,,,2
538000,,,,,,,,,,,,,,,,,,,,,,,,43
375000,,,,,,,,,,,,,,,,,,,,,,,,35
1045000,,,,,,,,,,,,,,,,,,,,,,,,64
150550,,,,,,,,,,,,,,,,,,,,,,,,2
716125,,,,,,,,,,,,,,,,,,,,,,,,60
226000,,,,,,,,,,,,,,,,,,,,,,,,20
505000,,,,,,,,,,,,,,,,,,,,,,,,37
392000,,,,,,,,,,,,,,,,,,,,,,,,27
525000,,,,,,,,,,,,,,,,,,,,,,,,34
565000,,,,,,,,,,,,,,,,,,,,,,,,33
265000,,,,,,,,,,,,,,,,,,,,,,,,18
147500,,,,,,,,,,,,,,,,,,,,,,,,11
978000,,,,,,,,,,,,,,,,,,,,,,,,51
525000,,,,,,,,,,,,,,,,,,,,,,,,31
1537000,,,,,,,,,,,,,,,,,,,,,,,,69
675500,,,,,,,,,,,,,,,,,,,,,,,,61
612000,,,,,,,,,,,,,,,,,,,,,,,,49
955500,,,,,,,,,,,,,,,,,,,,,,,,64
334000,,,,,,,,,,,,,,,,,,,,,,,,33
